title,price_first,price_second,image_link,product_link,category
Dell 27 Inch Curved Gaming Monitor – S2721HGF,"Rs.48,400","Rs.49,900",https://www.neostore.com.np/assets/uploads/S2721HGF_2.jpg,https://www.neostore.com.np/product/dell-27-inch-curved-gaming-monitor-s2721hgf,monitors
Dell 27 Monitor Gaming - S2721DGF,"Rs.83,325","Rs.85,900",https://www.neostore.com.np/assets/uploads/S2721DGF_2.jpg,https://www.neostore.com.np/product/dell-27-monitor-gaming---s2721dgf,monitors
Dell 24 Inch Monitor - P2422H,"Rs.38,700","Rs.39,900",https://www.neostore.com.np/assets/uploads/P2422H.jpg,https://www.neostore.com.np/product/dell-24-inch-monitor---p2422h,monitors
MSI 24 inch Modern MD241 Series Monitor,"Rs.35,900",,https://www.neostore.com.np/assets/uploads/MD241P_3.jpg,https://www.neostore.com.np/product/msi-24-inch-modern-md241-series-monitor,monitors
MSI MAG ARTYMIS 242C Gaming Monitor,"Rs.51,600",,https://www.neostore.com.np/assets/uploads/ARTYMIS_3.jpg,https://www.neostore.com.np/product/msi-mag-artymis-242c-gaming-monitor,monitors
MSI Optix  23.8 Inch Esports Gaming Monitor G241V,"Rs.35,400",,https://www.neostore.com.np/assets/uploads/optix_G241V_2.jpg,https://www.neostore.com.np/product/msi-optix-23-8-inch-esports-gaming-monitor-g241v,monitors
Dell 19 LCD Monitor | D1918H,"Rs.15,425","Rs.15,900",https://www.neostore.com.np/assets/uploads/32.jpg,https://www.neostore.com.np/product/dell-19-lcd-monitor-d1918h,monitors
BenQ MOBIUZ 27-Inch Gaming Monitor | EX2710R ,"Rs.100,800",,https://www.neostore.com.np/assets/uploads/EX2710R_3.jpg,https://www.neostore.com.np/product/benq-mobiuz-27-inch-gaming-monitor-ex2710r-,monitors
Dell E2016HV 19.5-inch Monitor,"Rs.19,885","Rs.20,500",https://www.neostore.com.np/assets/uploads/E2016HV_3.jpg,https://www.neostore.com.np/product/dell-e2016hv-19-5-inch-monitor,monitors
Dell 27 Inch FHD Monitor | S2721HN,"Rs.34,500",,https://www.neostore.com.np/assets/uploads/S2721HN_4.jpg,https://www.neostore.com.np/product/dell-27-inch-fhd-monitor-s2721hn,monitors
Dell 24 Monitor | S2421HN,"Rs.26,100","Rs.26,900",https://www.neostore.com.np/assets/uploads/dell_monitor_3.jpg,https://www.neostore.com.np/product/dell-24-monitor-s2421hn,monitors
BenQ | 24inch Esports Gaming Monitor | ZOWIE 144Hz DyAc | XL2411K,"Rs.33,000",,https://www.neostore.com.np/assets/uploads/uploads/2021/08/XL2411K-1-.jpg,https://www.neostore.com.np/product/benq-24inch-esports-gaming-monitor-zowie-144hz-dyac-xl2411k,monitors
BenQ | 32inch Curved Gaming Monitor | 144Hz | EX3203R,"Rs.100,800",,https://www.neostore.com.np/assets/uploads/uploads/2021/08/EX3203R-3.jpg,https://www.neostore.com.np/product/benq-32inch-curved-gaming-monitor-144hz-ex3203r,monitors
BenQ 32inch QHD Monitor | 60Hz | PD3200Q,"Rs.96,000",,https://www.neostore.com.np/assets/uploads/uploads/2021/08/PD3200Q-2.jpg,https://www.neostore.com.np/product/benq-32inch-qhd-monitor-60hz-pd3200q,monitors
BenQ 27inch Gaming Monitor | 144Hz | EX2780Q,"Rs.84,000",,https://www.neostore.com.np/assets/uploads/uploads/2021/08/EX2780Q-2.jpg,https://www.neostore.com.np/product/benq-27inch-gaming-monitor-144hz-ex2780q,monitors
BenQ 27inch Entertainment Monitor | 75Hz | EW2780,"Rs.33,500",,https://www.neostore.com.np/assets/uploads/uploads/2021/08/EW2780-2.jpg,https://www.neostore.com.np/product/benq-27inch-entertainment-monitor-75hz-ew2780,monitors
BenQ 24inch Entertainment Monitor | 75Hz | EW2480,"Rs.25,200",,https://www.neostore.com.np/assets/uploads/uploads/2021/08/EW2480-3.jpg,https://www.neostore.com.np/product/benq-24inch-entertainment-monitor-75hz-ew2480,monitors
Dell 24 Touch Monitor | P2418HT,"Rs.66,835","Rs.68,900",https://www.neostore.com.np/assets/uploads/uploads/2020/08/187.jpg,https://www.neostore.com.np/product/dell-24-touch-monitor-p2418ht,monitors
